CELLCODE	EOFORIGIN	NOFORIGIN	geometry	natura2000	spa	habitat
1kmE4022N3136	4022000	3136000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3136000, 3137000, 3137000, 3136000, 3136000))	FALSE	FALSE	FALSE
1kmE4022N3137	4022000	3137000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3137000, 3138000, 3138000, 3137000, 3137000))	FALSE	FALSE	FALSE
1kmE4022N3138	4022000	3138000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3138000, 3139000, 3139000, 3138000, 3138000))	FALSE	FALSE	FALSE
1kmE4022N3139	4022000	3139000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3139000, 3140000, 3140000, 3139000, 3139000))	FALSE	FALSE	FALSE
1kmE4022N3140	4022000	3140000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3140000, 3141000, 3141000, 3140000, 3140000))	FALSE	FALSE	FALSE
1kmE4022N3141	4022000	3141000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3141000, 3142000, 3142000, 3141000, 3141000))	FALSE	FALSE	FALSE
1kmE4022N3142	4022000	3142000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3142000, 3143000, 3143000, 3142000, 3142000))	FALSE	FALSE	FALSE
1kmE4022N3143	4022000	3143000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3143000, 3144000, 3144000, 3143000, 3143000))	FALSE	FALSE	FALSE
1kmE4022N3144	4022000	3144000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3144000, 3145000, 3145000, 3144000, 3144000))	FALSE	FALSE	FALSE
1kmE4022N3145	4022000	3145000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3145000, 3146000, 3146000, 3145000, 3145000))	FALSE	FALSE	FALSE
1kmE4022N3146	4022000	3146000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3146000, 3147000, 3147000, 3146000, 3146000))	FALSE	FALSE	FALSE
1kmE4022N3147	4022000	3147000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3147000, 3148000, 3148000, 3147000, 3147000))	FALSE	FALSE	FALSE
1kmE4022N3148	4022000	3148000	list(c(4022000, 4022000, 4023000, 4023000, 4022000, 3148000, 3149000, 3149000, 3148000, 3148000))	FALSE	FALSE	FALSE
1kmE4023N2931	4023000	2931000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2931000, 2932000, 2932000, 2931000, 2931000))	FALSE	FALSE	FALSE
1kmE4023N2932	4023000	2932000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2932000, 2933000, 2933000, 2932000, 2932000))	FALSE	FALSE	FALSE
1kmE4023N2933	4023000	2933000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2933000, 2934000, 2934000, 2933000, 2933000))	FALSE	FALSE	FALSE
1kmE4023N2934	4023000	2934000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2934000, 2935000, 2935000, 2934000, 2934000))	FALSE	FALSE	FALSE
1kmE4023N2935	4023000	2935000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2935000, 2936000, 2936000, 2935000, 2935000))	FALSE	FALSE	FALSE
1kmE4023N2936	4023000	2936000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2936000, 2937000, 2937000, 2936000, 2936000))	FALSE	FALSE	FALSE
1kmE4023N2937	4023000	2937000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2937000, 2938000, 2938000, 2937000, 2937000))	FALSE	FALSE	FALSE
1kmE4023N2938	4023000	2938000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2938000, 2939000, 2939000, 2938000, 2938000))	FALSE	FALSE	FALSE
1kmE4023N2939	4023000	2939000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2939000, 2940000, 2940000, 2939000, 2939000))	FALSE	FALSE	FALSE
1kmE4023N2940	4023000	2940000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2940000, 2941000, 2941000, 2940000, 2940000))	FALSE	FALSE	FALSE
1kmE4023N2941	4023000	2941000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2941000, 2942000, 2942000, 2941000, 2941000))	FALSE	FALSE	FALSE
1kmE4023N2942	4023000	2942000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2942000, 2943000, 2943000, 2942000, 2942000))	FALSE	FALSE	FALSE
1kmE4023N2943	4023000	2943000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2943000, 2944000, 2944000, 2943000, 2943000))	FALSE	FALSE	FALSE
1kmE4023N2944	4023000	2944000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2944000, 2945000, 2945000, 2944000, 2944000))	FALSE	FALSE	FALSE
1kmE4023N2945	4023000	2945000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2945000, 2946000, 2946000, 2945000, 2945000))	FALSE	FALSE	FALSE
1kmE4023N2946	4023000	2946000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2946000, 2947000, 2947000, 2946000, 2946000))	FALSE	FALSE	FALSE
1kmE4023N2947	4023000	2947000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2947000, 2948000, 2948000, 2947000, 2947000))	FALSE	FALSE	FALSE
1kmE4023N2948	4023000	2948000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2948000, 2949000, 2949000, 2948000, 2948000))	FALSE	FALSE	FALSE
1kmE4023N2949	4023000	2949000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2949000, 2950000, 2950000, 2949000, 2949000))	FALSE	FALSE	FALSE
1kmE4023N2950	4023000	2950000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2950000, 2951000, 2951000, 2950000, 2950000))	FALSE	FALSE	FALSE
1kmE4023N2951	4023000	2951000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2951000, 2952000, 2952000, 2951000, 2951000))	FALSE	FALSE	FALSE
1kmE4023N2952	4023000	2952000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2952000, 2953000, 2953000, 2952000, 2952000))	FALSE	FALSE	FALSE
1kmE4023N2953	4023000	2953000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2953000, 2954000, 2954000, 2953000, 2953000))	FALSE	FALSE	FALSE
1kmE4023N2954	4023000	2954000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2954000, 2955000, 2955000, 2954000, 2954000))	FALSE	FALSE	FALSE
1kmE4023N2955	4023000	2955000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2955000, 2956000, 2956000, 2955000, 2955000))	FALSE	FALSE	FALSE
1kmE4023N2956	4023000	2956000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2956000, 2957000, 2957000, 2956000, 2956000))	FALSE	FALSE	FALSE
1kmE4023N2957	4023000	2957000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2957000, 2958000, 2958000, 2957000, 2957000))	FALSE	FALSE	FALSE
1kmE4023N2958	4023000	2958000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2958000, 2959000, 2959000, 2958000, 2958000))	TRUE	TRUE	TRUE
1kmE4023N2959	4023000	2959000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2959000, 2960000, 2960000, 2959000, 2959000))	TRUE	TRUE	TRUE
1kmE4023N2960	4023000	2960000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2960000, 2961000, 2961000, 2960000, 2960000))	FALSE	FALSE	FALSE
1kmE4023N2961	4023000	2961000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2961000, 2962000, 2962000, 2961000, 2961000))	FALSE	FALSE	FALSE
1kmE4023N2962	4023000	2962000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2962000, 2963000, 2963000, 2962000, 2962000))	FALSE	FALSE	FALSE
1kmE4023N2963	4023000	2963000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2963000, 2964000, 2964000, 2963000, 2963000))	FALSE	FALSE	FALSE
1kmE4023N2964	4023000	2964000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2964000, 2965000, 2965000, 2964000, 2964000))	FALSE	FALSE	FALSE
1kmE4023N2965	4023000	2965000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2965000, 2966000, 2966000, 2965000, 2965000))	FALSE	FALSE	FALSE
1kmE4023N2966	4023000	2966000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2966000, 2967000, 2967000, 2966000, 2966000))	FALSE	FALSE	FALSE
1kmE4023N2967	4023000	2967000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2967000, 2968000, 2968000, 2967000, 2967000))	FALSE	FALSE	FALSE
1kmE4023N2968	4023000	2968000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2968000, 2969000, 2969000, 2968000, 2968000))	FALSE	FALSE	FALSE
1kmE4023N2969	4023000	2969000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2969000, 2970000, 2970000, 2969000, 2969000))	FALSE	FALSE	FALSE
1kmE4023N2970	4023000	2970000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2970000, 2971000, 2971000, 2970000, 2970000))	FALSE	FALSE	FALSE
1kmE4023N2971	4023000	2971000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2971000, 2972000, 2972000, 2971000, 2971000))	FALSE	FALSE	FALSE
1kmE4023N2972	4023000	2972000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2972000, 2973000, 2973000, 2972000, 2972000))	FALSE	FALSE	FALSE
1kmE4023N2973	4023000	2973000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2973000, 2974000, 2974000, 2973000, 2973000))	FALSE	FALSE	FALSE
1kmE4023N2974	4023000	2974000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2974000, 2975000, 2975000, 2974000, 2974000))	FALSE	FALSE	FALSE
1kmE4023N2975	4023000	2975000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2975000, 2976000, 2976000, 2975000, 2975000))	FALSE	FALSE	FALSE
1kmE4023N2976	4023000	2976000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2976000, 2977000, 2977000, 2976000, 2976000))	FALSE	FALSE	FALSE
1kmE4023N2977	4023000	2977000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2977000, 2978000, 2978000, 2977000, 2977000))	FALSE	FALSE	FALSE
1kmE4023N2978	4023000	2978000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2978000, 2979000, 2979000, 2978000, 2978000))	FALSE	FALSE	FALSE
1kmE4023N2979	4023000	2979000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2979000, 2980000, 2980000, 2979000, 2979000))	FALSE	FALSE	FALSE
1kmE4023N2980	4023000	2980000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2980000, 2981000, 2981000, 2980000, 2980000))	FALSE	FALSE	FALSE
1kmE4023N2981	4023000	2981000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2981000, 2982000, 2982000, 2981000, 2981000))	FALSE	FALSE	FALSE
1kmE4023N2982	4023000	2982000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2982000, 2983000, 2983000, 2982000, 2982000))	FALSE	FALSE	FALSE
1kmE4023N2983	4023000	2983000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2983000, 2984000, 2984000, 2983000, 2983000))	FALSE	FALSE	FALSE
1kmE4023N2984	4023000	2984000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2984000, 2985000, 2985000, 2984000, 2984000))	FALSE	FALSE	FALSE
1kmE4023N2985	4023000	2985000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2985000, 2986000, 2986000, 2985000, 2985000))	FALSE	FALSE	FALSE
1kmE4023N2986	4023000	2986000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2986000, 2987000, 2987000, 2986000, 2986000))	FALSE	FALSE	FALSE
1kmE4023N2987	4023000	2987000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2987000, 2988000, 2988000, 2987000, 2987000))	FALSE	FALSE	FALSE
1kmE4023N2988	4023000	2988000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2988000, 2989000, 2989000, 2988000, 2988000))	FALSE	FALSE	FALSE
1kmE4023N2989	4023000	2989000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2989000, 2990000, 2990000, 2989000, 2989000))	FALSE	FALSE	FALSE
1kmE4023N2990	4023000	2990000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2990000, 2991000, 2991000, 2990000, 2990000))	FALSE	FALSE	FALSE
1kmE4023N2991	4023000	2991000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2991000, 2992000, 2992000, 2991000, 2991000))	FALSE	FALSE	FALSE
1kmE4023N2992	4023000	2992000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2992000, 2993000, 2993000, 2992000, 2992000))	FALSE	FALSE	FALSE
1kmE4023N2993	4023000	2993000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2993000, 2994000, 2994000, 2993000, 2993000))	FALSE	FALSE	FALSE
1kmE4023N2994	4023000	2994000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2994000, 2995000, 2995000, 2994000, 2994000))	FALSE	FALSE	FALSE
1kmE4023N2995	4023000	2995000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2995000, 2996000, 2996000, 2995000, 2995000))	FALSE	FALSE	FALSE
1kmE4023N2996	4023000	2996000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2996000, 2997000, 2997000, 2996000, 2996000))	FALSE	FALSE	FALSE
1kmE4023N2997	4023000	2997000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2997000, 2998000, 2998000, 2997000, 2997000))	FALSE	FALSE	FALSE
1kmE4023N2998	4023000	2998000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2998000, 2999000, 2999000, 2998000, 2998000))	FALSE	FALSE	FALSE
1kmE4023N2999	4023000	2999000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 2999000, 3e+06, 3e+06, 2999000, 2999000))	FALSE	FALSE	FALSE
1kmE4023N3000	4023000	3000000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3e+06, 3001000, 3001000, 3e+06, 3e+06))	TRUE	TRUE	TRUE
1kmE4023N3001	4023000	3001000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3001000, 3002000, 3002000, 3001000, 3001000))	TRUE	TRUE	TRUE
1kmE4023N3002	4023000	3002000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3002000, 3003000, 3003000, 3002000, 3002000))	TRUE	TRUE	TRUE
1kmE4023N3003	4023000	3003000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3003000, 3004000, 3004000, 3003000, 3003000))	TRUE	TRUE	TRUE
1kmE4023N3004	4023000	3004000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3004000, 3005000, 3005000, 3004000, 3004000))	TRUE	TRUE	TRUE
1kmE4023N3005	4023000	3005000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3005000, 3006000, 3006000, 3005000, 3005000))	FALSE	FALSE	FALSE
1kmE4023N3006	4023000	3006000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3006000, 3007000, 3007000, 3006000, 3006000))	TRUE	TRUE	TRUE
1kmE4023N3007	4023000	3007000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3007000, 3008000, 3008000, 3007000, 3007000))	TRUE	TRUE	TRUE
1kmE4023N3008	4023000	3008000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3008000, 3009000, 3009000, 3008000, 3008000))	FALSE	FALSE	FALSE
1kmE4023N3009	4023000	3009000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3009000, 3010000, 3010000, 3009000, 3009000))	FALSE	FALSE	FALSE
1kmE4023N3010	4023000	3010000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3010000, 3011000, 3011000, 3010000, 3010000))	FALSE	FALSE	FALSE
1kmE4023N3011	4023000	3011000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3011000, 3012000, 3012000, 3011000, 3011000))	TRUE	TRUE	TRUE
1kmE4023N3012	4023000	3012000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3012000, 3013000, 3013000, 3012000, 3012000))	TRUE	TRUE	TRUE
1kmE4023N3013	4023000	3013000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3013000, 3014000, 3014000, 3013000, 3013000))	TRUE	TRUE	TRUE
1kmE4023N3014	4023000	3014000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3014000, 3015000, 3015000, 3014000, 3014000))	FALSE	FALSE	FALSE
1kmE4023N3015	4023000	3015000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3015000, 3016000, 3016000, 3015000, 3015000))	FALSE	FALSE	FALSE
1kmE4023N3016	4023000	3016000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3016000, 3017000, 3017000, 3016000, 3016000))	FALSE	FALSE	FALSE
1kmE4023N3017	4023000	3017000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3017000, 3018000, 3018000, 3017000, 3017000))	FALSE	FALSE	FALSE
1kmE4023N3018	4023000	3018000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3018000, 3019000, 3019000, 3018000, 3018000))	FALSE	FALSE	FALSE
1kmE4023N3019	4023000	3019000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3019000, 3020000, 3020000, 3019000, 3019000))	FALSE	FALSE	FALSE
1kmE4023N3020	4023000	3020000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3020000, 3021000, 3021000, 3020000, 3020000))	FALSE	FALSE	FALSE
1kmE4023N3021	4023000	3021000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3021000, 3022000, 3022000, 3021000, 3021000))	TRUE	TRUE	TRUE
1kmE4023N3022	4023000	3022000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3022000, 3023000, 3023000, 3022000, 3022000))	TRUE	TRUE	TRUE
1kmE4023N3023	4023000	3023000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3023000, 3024000, 3024000, 3023000, 3023000))	TRUE	TRUE	TRUE
1kmE4023N3024	4023000	3024000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3024000, 3025000, 3025000, 3024000, 3024000))	FALSE	FALSE	FALSE
1kmE4023N3025	4023000	3025000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3025000, 3026000, 3026000, 3025000, 3025000))	TRUE	TRUE	TRUE
1kmE4023N3026	4023000	3026000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3026000, 3027000, 3027000, 3026000, 3026000))	FALSE	FALSE	FALSE
1kmE4023N3027	4023000	3027000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3027000, 3028000, 3028000, 3027000, 3027000))	FALSE	FALSE	FALSE
1kmE4023N3028	4023000	3028000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3028000, 3029000, 3029000, 3028000, 3028000))	FALSE	FALSE	FALSE
1kmE4023N3029	4023000	3029000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3029000, 3030000, 3030000, 3029000, 3029000))	TRUE	TRUE	TRUE
1kmE4023N3030	4023000	3030000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3030000, 3031000, 3031000, 3030000, 3030000))	TRUE	TRUE	TRUE
1kmE4023N3031	4023000	3031000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3031000, 3032000, 3032000, 3031000, 3031000))	FALSE	FALSE	FALSE
1kmE4023N3032	4023000	3032000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3032000, 3033000, 3033000, 3032000, 3032000))	FALSE	FALSE	FALSE
1kmE4023N3033	4023000	3033000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3033000, 3034000, 3034000, 3033000, 3033000))	FALSE	FALSE	FALSE
1kmE4023N3034	4023000	3034000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3034000, 3035000, 3035000, 3034000, 3034000))	FALSE	FALSE	FALSE
1kmE4023N3035	4023000	3035000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3035000, 3036000, 3036000, 3035000, 3035000))	FALSE	FALSE	FALSE
1kmE4023N3036	4023000	3036000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3036000, 3037000, 3037000, 3036000, 3036000))	FALSE	FALSE	FALSE
1kmE4023N3037	4023000	3037000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3037000, 3038000, 3038000, 3037000, 3037000))	FALSE	FALSE	FALSE
1kmE4023N3038	4023000	3038000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3038000, 3039000, 3039000, 3038000, 3038000))	FALSE	FALSE	FALSE
1kmE4023N3039	4023000	3039000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3039000, 3040000, 3040000, 3039000, 3039000))	FALSE	FALSE	FALSE
1kmE4023N3040	4023000	3040000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3040000, 3041000, 3041000, 3040000, 3040000))	TRUE	TRUE	TRUE
1kmE4023N3041	4023000	3041000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3041000, 3042000, 3042000, 3041000, 3041000))	TRUE	TRUE	TRUE
1kmE4023N3042	4023000	3042000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3042000, 3043000, 3043000, 3042000, 3042000))	TRUE	TRUE	TRUE
1kmE4023N3043	4023000	3043000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3043000, 3044000, 3044000, 3043000, 3043000))	TRUE	TRUE	TRUE
1kmE4023N3044	4023000	3044000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3044000, 3045000, 3045000, 3044000, 3044000))	TRUE	TRUE	TRUE
1kmE4023N3045	4023000	3045000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3045000, 3046000, 3046000, 3045000, 3045000))	FALSE	FALSE	FALSE
1kmE4023N3046	4023000	3046000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3046000, 3047000, 3047000, 3046000, 3046000))	FALSE	FALSE	FALSE
1kmE4023N3047	4023000	3047000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3047000, 3048000, 3048000, 3047000, 3047000))	FALSE	FALSE	FALSE
1kmE4023N3048	4023000	3048000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3048000, 3049000, 3049000, 3048000, 3048000))	FALSE	FALSE	FALSE
1kmE4023N3049	4023000	3049000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3049000, 3050000, 3050000, 3049000, 3049000))	FALSE	FALSE	FALSE
1kmE4023N3050	4023000	3050000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3050000, 3051000, 3051000, 3050000, 3050000))	FALSE	FALSE	FALSE
1kmE4023N3051	4023000	3051000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3051000, 3052000, 3052000, 3051000, 3051000))	FALSE	FALSE	FALSE
1kmE4023N3052	4023000	3052000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3052000, 3053000, 3053000, 3052000, 3052000))	FALSE	FALSE	FALSE
1kmE4023N3053	4023000	3053000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3053000, 3054000, 3054000, 3053000, 3053000))	FALSE	FALSE	FALSE
1kmE4023N3054	4023000	3054000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3054000, 3055000, 3055000, 3054000, 3054000))	TRUE	TRUE	TRUE
1kmE4023N3055	4023000	3055000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3055000, 3056000, 3056000, 3055000, 3055000))	TRUE	TRUE	TRUE
1kmE4023N3056	4023000	3056000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3056000, 3057000, 3057000, 3056000, 3056000))	TRUE	TRUE	TRUE
1kmE4023N3057	4023000	3057000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3057000, 3058000, 3058000, 3057000, 3057000))	FALSE	FALSE	FALSE
1kmE4023N3058	4023000	3058000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3058000, 3059000, 3059000, 3058000, 3058000))	FALSE	FALSE	FALSE
1kmE4023N3059	4023000	3059000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3059000, 3060000, 3060000, 3059000, 3059000))	TRUE	FALSE	TRUE
1kmE4023N3060	4023000	3060000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3060000, 3061000, 3061000, 3060000, 3060000))	FALSE	FALSE	FALSE
1kmE4023N3061	4023000	3061000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3061000, 3062000, 3062000, 3061000, 3061000))	FALSE	FALSE	FALSE
1kmE4023N3062	4023000	3062000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3062000, 3063000, 3063000, 3062000, 3062000))	FALSE	FALSE	FALSE
1kmE4023N3063	4023000	3063000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3063000, 3064000, 3064000, 3063000, 3063000))	FALSE	FALSE	FALSE
1kmE4023N3064	4023000	3064000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3064000, 3065000, 3065000, 3064000, 3064000))	FALSE	FALSE	FALSE
1kmE4023N3065	4023000	3065000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3065000, 3066000, 3066000, 3065000, 3065000))	FALSE	FALSE	FALSE
1kmE4023N3066	4023000	3066000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3066000, 3067000, 3067000, 3066000, 3066000))	FALSE	FALSE	FALSE
1kmE4023N3067	4023000	3067000	list(c(4023000, 4023000, 4024000, 4024000, 4023000, 3067000, 3068000, 3068000, 3067000, 3067000))	FALSE	FALSE	FALSE
